;stop_id;stop_name;lon;lat;count;geometry;color
588;1314;Пл. Акад. Курчатова;37.47754114;55.80161489;254;POINT (37.47754114 55.80161489);yellow
589;1315;Ул. Марш. Бирюзова;37.48055614;55.80006247;254;POINT (37.48055614 55.80006247);yellow
590;1316;52-я гор. б-ца;37.48382342;55.7983622;254;POINT (37.48382342 55.7983622);yellow
591;1317;Метро «Октябрьское поле»;37.49036031;55.79525995;252;POINT (37.49036031 55.79525995);yellow
592;1323;Кадетский корпус;37.4621665;55.78536979;82;POINT (37.4621665 55.78536979);blue
593;1324;Ул. Марш. Тухачевского, 55;37.4570432;55.783763;82;POINT (37.4570432 55.783763);blue
594;1325;Просп. Марш. Жукова;37.45366888;55.77948226;44;POINT (37.45366888 55.77948226);blue
595;1328;Строгинский бульв.;37.39342509;55.80510476;188;POINT (37.39342509 55.80510476);green
596;1337;Детская п-ка;37.45439344;55.80550491;288;POINT (37.45439344 55.80550491);yellow
597;1340;Детская п-ка;37.45295859;55.80574253;294;POINT (37.45295859 55.80574253);yellow
598;1350;Дмитровское ш., 155;37.5431397332;55.8978382523;436;POINT (37.5431397332 55.8978382523);pink
599;1353;Дубнинская ул., 20;37.56037609;55.87116997;110;POINT (37.56037609 55.87116997);green
600;1354;Школа;37.56362709;55.86709368;110;POINT (37.56362709 55.86709368);green
601;1356;АТС;37.56535188;55.86333465;110;POINT (37.56535188 55.86333465);green
602;1359;АТС;37.5658574342;55.8647360577;110;POINT (37.5658574342 55.8647360577);green
603;1360;Школа;37.5629788041;55.8683673135;110;POINT (37.5629788041 55.8683673135);green
604;1361;Дубнинская ул., 20;37.5594990106;55.8728255191;110;POINT (37.5594990106 55.8728255191);green
605;1363;Дмитровское ш., 155;37.54373784;55.89776096;403;POINT (37.54373784 55.89776096);pink
606;1368;Ул. Исаковского, 33;37.42089408;55.80407017;288;POINT (37.42089408 55.80407017);yellow
607;1369;Ул. Исаковского, 33;37.41984077;55.80453395;294;POINT (37.41984077 55.80453395);yellow
608;1371;Мед. центр им. Бурназяна;37.45857237;55.80681789;288;POINT (37.45857237 55.80681789);yellow
609;1372;Щукино;37.45342849;55.80970491;252;POINT (37.45342849 55.80970491);yellow
610;1373;Щукино;37.45451761;55.8095276;254;POINT (37.45451761 55.8095276);yellow
611;1381;Таллинская ул.;37.39163894;55.80158638;182;POINT (37.39163894 55.80158638);green
612;1382;Отделение социальной защиты населения;37.39496481;55.80508518;182;POINT (37.39496481 55.80508518);green
613;1383;Метро «Строгино» (запад. вестибюль);37.40004981;55.8039924;182;POINT (37.40004981 55.8039924);green
614;1384;Спорткомплекс «Янтарь»;37.40909919;55.80303338;182;POINT (37.40909919 55.80303338);green
615;1385;Воднолыжный стадион;37.43070705;55.8040083;288;POINT (37.43070705 55.8040083);yellow
616;1387;Воднолыжный стадион;37.43006678;55.80425857;294;POINT (37.43006678 55.80425857);yellow
617;1390;Отделение социальной защиты населения;37.39698715;55.80536906;188;POINT (37.39698715 55.80536906);green
618;1397;Метро «Селигерская»;37.54485866;55.86522629;150;POINT (37.54485866 55.86522629);green
619;1398;Больница;37.52803671;55.89034694;70;POINT (37.52803671 55.89034694);blue
620;1399;Талдомская ул.;37.52502774;55.87451881;23;POINT (37.52502774 55.87451881);blue
621;1400;Карельский бульв., 25;37.5356499942;55.8971126701;199;POINT (37.5356499942 55.8971126701);green
622;1407;Бусиново;37.49586551;55.88149213;329;POINT (37.49586551 55.88149213);orange
623;1433;Флотская ул., 36;37.4908598;55.85072296;114;POINT (37.4908598 55.85072296);green
624;1434;Гостиницы ВДНХ;37.57704738;55.84663754;52;POINT (37.57704738 55.84663754);blue
625;1435;Гостиница на Левобережной, 12 - Школа Олимпийского резерва;37.47065999;55.87688404;219;POINT (37.47065999 55.87688404);yellow
626;1436;Интернат;37.46802498;55.87492644;354;POINT (37.46802498 55.87492644);orange
627;1437;Ул. Фабрициуса, 48;37.42799258;55.84401873;10;POINT (37.42799258 55.84401873);blue
628;1438;Муниципалитет Южное Тушино;37.43389981;55.84371267;10;POINT (37.43389981 55.84371267);blue
629;1441;Сходненская ул.;37.437260042;55.8437058667;13;POINT (37.437260042 55.8437058667);blue
630;1442;Муниципалитет Южное Тушино;37.43232828;55.84399565;13;POINT (37.43232828 55.84399565);blue
631;1443;Ул. Фабрициуса, 48;37.42691104;55.844259;13;POINT (37.42691104 55.844259);blue
632;1447;Братцево;37.4038875;55.85035372;189;POINT (37.4038875 55.85035372);green
633;1448;Братцево;37.40504418;55.85059763;189;POINT (37.40504418 55.85059763);green
634;1460;Метро «Щукинская»;37.46212093;55.80968026;294;POINT (37.46212093 55.80968026);yellow
635;1462;Метро «Петровско-Разумовская»;37.57578236;55.83830283;55;POINT (37.57578236 55.83830283);blue
636;1464;Метро «Ховрино»;37.48093398;55.87978588;233;POINT (37.48093398 55.87978588);yellow
637;1465;Гостиница на Левобережной, 12 - Школа Олимпийского резерва;37.47111248;55.87723862;233;POINT (37.47111248 55.87723862);yellow
638;1472;Б. Академическая ул., 15;37.52756056;55.8233604;374;POINT (37.52756056 55.8233604);orange
639;1473;Ул. Приорова;37.52372387;55.81948918;374;POINT (37.52372387 55.81948918);orange
640;1474;Ст. МЦД Красный Балтиец;37.52067156;55.81711481;181;POINT (37.52067156 55.81711481);green
641;1475;Ул. Космонавта Волкова;37.51573247;55.81581301;144;POINT (37.51573247 55.81581301);green
642;1476;2-й Новоподмосковный пер.;37.50986505;55.81558593;144;POINT (37.50986505 55.81558593);green
643;1477;1-й Новоподмосковный пер.;37.50405098;55.81512274;144;POINT (37.50405098 55.81512274);green
644;1479;Ст. Балтийская;37.49425063;55.82273073;144;POINT (37.49425063 55.82273073);green
645;1480;Метро «Войковская»;37.49616275;55.82036658;144;POINT (37.49616275 55.82036658);green
646;1481;Мост Победы;37.49966276;55.81573404;144;POINT (37.49966276 55.81573404);green
647;1482;1-й Новоподмосковный пер.;37.50558532;55.81510542;144;POINT (37.50558532 55.81510542);green
648;1483;2-й Новоподмосковный пер.;37.50953301;55.81534288;144;POINT (37.50953301 55.81534288);green
649;1484;Ул. Космонавта Волкова;37.51608545;55.81563337;144;POINT (37.51608545 55.81563337);green
650;1487;Б. Академическая ул., 15;37.52850676;55.82376841;401;POINT (37.52850676 55.82376841);pink
651;1488;Михалковская ул.;37.54054845;55.83689165;654;POINT (37.54054845 55.83689165);red
652;1493;Метро «Речной вокзал»;37.47606315;55.85508288;73;POINT (37.47606315 55.85508288);blue
653;1495;Валдайский пр.;37.47217399;55.86387651;186;POINT (37.47217399 55.86387651);green
654;1496;Ин-т Усовершенствования врачей;37.4769987;55.86616762;186;POINT (37.4769987 55.86616762);green
655;1497;Петрозаводская ул.;37.49217071;55.86712896;46;POINT (37.49217071 55.86712896);blue
656;1498;Петрозаводская ул.;37.49259798;55.86749759;159;POINT (37.49259798 55.86749759);green
657;1511;Ул. Акад. Бочвара;37.45957822;55.80504096;254;POINT (37.45957822 55.80504096);yellow
658;1512;Ин-т им. Гамалеи;37.45657188;55.8023736;254;POINT (37.45657188 55.8023736);yellow
659;1513;Центр стоматологии;37.45854362;55.79978613;254;POINT (37.45854362 55.79978613);yellow
660;1514;Ул. Гамалеи;37.46496338;55.79792174;254;POINT (37.46496338 55.79792174);yellow
661;1516;Метро «Сокол»;37.51366315;55.80296604;570;POINT (37.51366315 55.80296604);red
662;1517;Ул. Гамалеи;37.46419187;55.7983144;252;POINT (37.46419187 55.7983144);yellow
663;1518;Центр стоматологии;37.45867546;55.79987646;252;POINT (37.45867546 55.79987646);yellow
664;1519;Ин-т им. Гамалеи;37.45679411;55.80235108;252;POINT (37.45679411 55.80235108);yellow
665;1520;Ул. Акад. Бочвара;37.45933135;55.80444979;252;POINT (37.45933135 55.80444979);yellow
666;1521;Метро «Щукинская»;37.46211678;55.80979046;252;POINT (37.46211678 55.80979046);yellow
667;1523;Карельский бульв.;37.53325311;55.8927204;236;POINT (37.53325311 55.8927204);yellow
668;1524;Стадион;37.5363988531;55.8885680925;236;POINT (37.5363988531 55.8885680925);yellow
669;1525;Учинская ул.;37.53364119;55.88596784;236;POINT (37.53364119 55.88596784);yellow
670;1526;Яхромский пр.;37.53293727;55.87982775;236;POINT (37.53293727 55.87982775);yellow
671;1535;Ул. Софьи Ковалевской;37.53382726;55.87674766;236;POINT (37.53382726 55.87674766);yellow
672;1536;Яхромский пр.;37.53324075;55.88056814;236;POINT (37.53324075 55.88056814);yellow
673;1537;Храм Матроны Московской;37.53289689;55.88391511;236;POINT (37.53289689 55.88391511);yellow
674;1538;Учинская ул.;37.53525761;55.88647873;236;POINT (37.53525761 55.88647873);yellow
675;1539;Стадион;37.53680954;55.88958956;236;POINT (37.53680954 55.88958956);yellow
676;1540;Карельский бульв.;37.53598199;55.89367154;435;POINT (37.53598199 55.89367154);pink
677;1541;Клязьминская ул., 19;37.53025071;55.8921211;236;POINT (37.53025071 55.8921211);yellow
678;1542;Гостиница;37.5725073308;55.8247029325;542;POINT (37.5725073308 55.8247029325);red
679;1544;Гостиница;37.5713352;55.82590651;364;POINT (37.5713352 55.82590651);orange
680;1548;Химкинская б-ца;37.44809228;55.87867959;72;POINT (37.44809228 55.87867959);blue
681;1553;Химкинская б-ца;37.44900266;55.87874428;73;POINT (37.44900266 55.87874428);blue
682;1554;Новобутаково;37.4334757137;55.8785095381;73;POINT (37.4334757137 55.8785095381);blue
683;1559;2-й Силикатный пр.;37.51060371;55.767902;96;POINT (37.51060371 55.767902);blue
684;1560;Шелепихинское ш.;37.5218113780417;55.7599854609262;140;POINT (37.5218113780417 55.7599854609262);green
685;1561;Мост Окружной ж.д.;37.52378766;55.76135043;44;POINT (37.52378766 55.76135043);blue
686;1562;1-й Магистральный пр.;37.52102068;55.76419928;44;POINT (37.52102068 55.76419928);blue
687;1563;Ст. Пресня;37.5182031;55.76754506;44;POINT (37.5182031 55.76754506);blue
688;1565;1-я Магистральная ул.;37.51830115;55.7722347;140;POINT (37.51830115 55.7722347);green
689;1566;Магистральный пер.;37.52059378;55.77493984;140;POINT (37.52059378 55.77493984);green
690;1567;Метро «Хорошёвская»;37.52236469;55.77702562;140;POINT (37.52236469 55.77702562);green
691;1568;Метро «Полежаевская»;37.5162217;55.77754224;210;POINT (37.5162217 55.77754224);yellow
692;1569;Ул. Зорге;37.51164378;55.77801774;380;POINT (37.51164378 55.77801774);orange
693;1571;Ул. Мневники, 16;37.48137;55.77397058;76;POINT (37.48137 55.77397058);blue
694;1573;Ул. Народного Ополчения, 3;37.47436459;55.77032028;769;POINT (37.47436459 55.77032028);red
695;1574;Ул. Нижн. Мневники - Байк-центр;37.47181006;55.76580458;226;POINT (37.47181006 55.76580458);yellow
696;1577;Музыкальная академия;37.45561258;55.75212761;368;POINT (37.45561258 55.75212761);orange
697;1579;Красностуденческий пр.;37.55917014;55.82358163;364;POINT (37.55917014 55.82358163);orange
698;1583;Музыкальная академия;37.45731982;55.75316083;370;POINT (37.45731982 55.75316083);orange
699;1587;Ул. Нижн. Мневники - Байк-центр;37.47340113;55.76576691;228;POINT (37.47340113 55.76576691);yellow
700;1588;Ул. Народного Ополчения, 3;37.47557136;55.7709854;438;POINT (37.47557136 55.7709854);pink
701;1592;Магистральный пер.;37.51972195;55.77423671;194;POINT (37.51972195 55.77423671);green
702;1593;1-я Магистральная ул.;37.51774323;55.77193635;194;POINT (37.51774323 55.77193635);green
703;1594;4-я Магистральная ул.;37.51588588;55.76821694;44;POINT (37.51588588 55.76821694);blue
704;1596;1-й Магистральный пр.;37.52047184;55.763989;44;POINT (37.52047184 55.763989);blue
705;1598;Шелепихинское ш.;37.52241847;55.76029218;150;POINT (37.52241847 55.76029218);green
706;1599;Ул. Шеногина;37.5127023296214;55.7649206300394;150;POINT (37.5127023296214 55.7649206300394);green
707;1600;2-й Силикатный пр.;37.511133;55.76871931;150;POINT (37.511133 55.76871931);green
708;1603;Депо им. Баумана;37.64488042;55.83072549;226;POINT (37.64488042 55.83072549);yellow
709;1604;Киностудия им. Горького;37.6381302829;55.8331352314;226;POINT (37.6381302829 55.8331352314);yellow
710;1605;РГСУ;37.63688712;55.8381273;226;POINT (37.63688712 55.8381273);yellow
711;1606;Метро «Ботанический сад»;37.6363036205;55.8438003822;226;POINT (37.6363036205 55.8438003822);yellow
712;1611;Пенягинская ул.;37.35286446;55.83718909;269;POINT (37.35286446 55.83718909);yellow
713;1628;РГСУ;37.6365675403092;55.8366636075452;226;POINT (37.6365675403092 55.8366636075452);yellow
714;1629;Киностудия им. Горького;37.63928629;55.83240674;226;POINT (37.63928629 55.83240674);yellow
715;1630;Депо им. Баумана;37.64546918;55.82975994;226;POINT (37.64546918 55.82975994);yellow
716;1632;Крылатский мост;37.43380938;55.74964744;370;POINT (37.43380938 55.74964744);orange
717;1633;Терехово;37.44916941;55.74997556;370;POINT (37.44916941 55.74997556);orange
718;1635;Ул. Народного Ополчения, 27;37.4797450582;55.7794906675;600;POINT (37.4797450582 55.7794906675);red
719;1636;Ул. Марш. Тухачевского;37.48170582;55.78354181;600;POINT (37.48170582 55.78354181);red
720;1638;Ул. Левитана;37.50422436;55.80005809;1165;POINT (37.50422436 55.80005809);red
721;1639;Метро «Октябрьское поле»;37.49148915;55.79258321;549;POINT (37.49148915 55.79258321);red
722;1640;Ул. Марш. Тухачевского;37.48039102;55.78197346;549;POINT (37.48039102 55.78197346);red
723;1641;Ул. Народного Ополчения, 27;37.4792150174;55.7797198467;587;POINT (37.4792150174 55.7797198467);red
724;1642;Терехово;37.44963863;55.75045421;368;POINT (37.44963863 55.75045421);orange
725;1643;Крылатский мост;37.43381017;55.7499901;368;POINT (37.43381017 55.7499901);orange
726;1649;Походный пр.;37.41490476;55.83714408;111;POINT (37.41490476 55.83714408);green
727;1650;Ул. Вилиса Лациса, 5;37.4293047;55.8649372;189;POINT (37.4293047 55.8649372);green
728;1651;Алешкинский лес;37.4252570162;55.8643438303;189;POINT (37.4252570162 55.8643438303);green
729;1652;Поликлиника - Студгородок;37.42246724;55.862903;189;POINT (37.42246724 55.862903);green
730;1653;Туристская ул., 22;37.4201828;55.86058747;189;POINT (37.4201828 55.86058747);green
731;1654;Туристская ул.;37.42569435;55.84900736;101;POINT (37.42569435 55.84900736);green
732;1657;Туристская ул., 22;37.4209388259;55.861271315;189;POINT (37.4209388259 55.861271315);green
733;1658;Поликлиника - Студгородок;37.42140373;55.86183382;189;POINT (37.42140373 55.86183382);green
734;1659;Алешкинский лес;37.4267289322;55.8643868529;189;POINT (37.4267289322 55.8643868529);green
735;1660;Ул. Вилиса Лациса, 5;37.430877;55.86505136;189;POINT (37.430877 55.86505136);green
736;1661;Просп. Марш. Жукова, 14;37.49558959;55.77574713;264;POINT (37.49558959 55.77574713);yellow
737;1662;Метро «Хорошёвская»;37.52196455;55.7769859;194;POINT (37.52196455 55.7769859);green
738;1663;Причальный пр.;37.51991627;55.76075782;44;POINT (37.51991627 55.76075782);blue
739;1664;Романовская школа;37.5166265628;55.7581231725;44;POINT (37.5166265628 55.7581231725);blue
740;1665;Шелепихинская наб.;37.51854844;55.75535181;44;POINT (37.51854844 55.75535181);blue
741;1667;Б. Филевская ул.;37.50950407;55.7516274;44;POINT (37.50950407 55.7516274);blue
742;1668;Детский парк «Фили»;37.50034444;55.74898457;44;POINT (37.50034444 55.74898457);blue
743;1669;Ул. Барклая;37.49375115;55.74704482;183;POINT (37.49375115 55.74704482);green
744;1670;Б. Филевская ул., 23;37.48961713;55.74587933;183;POINT (37.48961713 55.74587933);green
745;1671;51-я гор. б-ца;37.48428359;55.7443273;183;POINT (37.48428359 55.7443273);green
746;1672;Минская ул.;37.48026633;55.74252574;44;POINT (37.48026633 55.74252574);blue
747;1675;Минская ул.;37.48162984;55.74333513;183;POINT (37.48162984 55.74333513);green
748;1676;51-я гор. б-ца;37.48591497;55.7445386;183;POINT (37.48591497 55.7445386);green
749;1677;Б. Филевская ул., 23;37.49079165;55.74595402;183;POINT (37.49079165 55.74595402);green
750;1678;Ул. Барклая;37.4956724922;55.74740214;44;POINT (37.4956724922 55.74740214);blue
751;1679;Детский парк «Фили»;37.50221342;55.74932498;44;POINT (37.50221342 55.74932498);blue
752;1680;Б. Филевская ул.;37.5070882994;55.7507313905;44;POINT (37.5070882994 55.7507313905);blue
753;1681;Романовская школа;37.5165355;55.75853142;44;POINT (37.5165355 55.75853142);blue
754;1682;Шелепихинская наб.;37.5186476507;55.755720068;44;POINT (37.5186476507 55.755720068);blue
755;1683;Просп. Марш. Жукова, 14;37.49390786;55.77598106;258;POINT (37.49390786 55.77598106);yellow
756;1685;Канал им. Москвы;37.46207598;55.86773538;187;POINT (37.46207598 55.86773538);green
757;1687;Ул. Фомичевой, 8;37.4449533;55.85791685;13;POINT (37.4449533 55.85791685);blue
758;1689;Метро «Сходненская»;37.43914697;55.84994226;114;POINT (37.43914697 55.84994226);green
759;1690;Ул. Фомичевой, 13;37.4396285;55.85599734;10;POINT (37.4396285 55.85599734);blue
760;1691;Ул. Фомичевой, 8;37.44666687;55.85831955;15;POINT (37.44666687 55.85831955);blue
761;1693;К/т «Нева»;37.46871667;55.86279009;186;POINT (37.46871667 55.86279009);green
762;1696;Крылатское;37.40680435;55.76575584;382;POINT (37.40680435 55.76575584);orange
763;1697;Дом быта;37.40671428;55.76178521;382;POINT (37.40671428 55.76178521);orange
764;1699;Осенний бульв.;37.40770584;55.75483457;382;POINT (37.40770584 55.75483457);orange
765;1700;Рубежный пр.;37.41265402;55.74981789;124;POINT (37.41265402 55.74981789);green
766;1701;Управление Соцзащиты;37.41656443;55.74792689;266;POINT (37.41656443 55.74792689);yellow
767;1702;Ул. Крылатские Холмы;37.41982207;55.74643451;266;POINT (37.41982207 55.74643451);yellow
768;1703;Ул. Крылатские Холмы;37.420506336;55.7463488158;266;POINT (37.420506336 55.7463488158);yellow
769;1704;Управление Соцзащиты;37.415616;55.7486642;266;POINT (37.415616 55.7486642);yellow
770;1709;Крылатское;37.4077281;55.76491658;382;POINT (37.4077281 55.76491658);orange
771;1722;Белорусский вокзал;37.57992385;55.7795447;88;POINT (37.57992385 55.7795447);blue
772;1724;Сквер Марш. Жукова;37.50060449;55.77597434;264;POINT (37.50060449 55.77597434);yellow
773;1731;Ул. Куусинена, 13;37.51400031;55.7837982;214;POINT (37.51400031 55.7837982);yellow
774;1732;Ул. Зорге;37.51202073;55.77799856;44;POINT (37.51202073 55.77799856);blue
775;1733;Сквер Марш. Жукова;37.50181329;55.77626432;258;POINT (37.50181329 55.77626432);yellow
776;1735;Метро «Полежаевская»;37.51684257;55.77719101;44;POINT (37.51684257 55.77719101);blue
777;1736;Метро «Полежаевская»;37.52172548;55.77769934;44;POINT (37.52172548 55.77769934);blue
778;1766;Метро «Полежаевская»;37.52132621;55.77794714;140;POINT (37.52132621 55.77794714);green
779;1767;Ул. Шеногина;37.5126878803118;55.7647300073557;96;POINT (37.5126878803118 55.7647300073557);blue
780;1778;Кадетский корпус;37.46359681;55.78508349;44;POINT (37.46359681 55.78508349);blue
781;1780;Ул. Марш. Тухачевского, 28;37.47431644;55.78398392;38;POINT (37.47431644 55.78398392);blue
782;1781;Ул. Марш. Тухачевского, 37;37.4698665;55.78469618;38;POINT (37.4698665 55.78469618);blue
783;1785;Поликлиника № 220;37.56960389;55.76037764;120;POINT (37.56960389 55.76037764);green
784;1786;Метро «Краснопресненская»;37.5773717;55.75946462;120;POINT (37.5773717 55.75946462);green
785;1787;Метро «Краснопресненская»;37.57681869;55.75917284;104;POINT (37.57681869 55.75917284);green
786;1788;Поликлиника № 220;37.5686858;55.76086865;104;POINT (37.5686858 55.76086865);green
787;1791;Живописная ул.;37.45534576;55.78056301;32;POINT (37.45534576 55.78056301);blue
788;1793;Ул. Зорге;37.51142882;55.77775786;490;POINT (37.51142882 55.77775786);pink
789;1807;Ул. Бориса Галушкина;37.64860491;55.8271251;669;POINT (37.64860491 55.8271251);red
790;1808;Ул. Докукина;37.65853636;55.83661618;1110;POINT (37.65853636 55.83661618);red
791;1810;Полиграфический колледж;37.68040773;55.85284045;955;POINT (37.68040773 55.85284045);red
792;1811;Колледж современных технологий;37.68206604;55.85404812;955;POINT (37.68206604 55.85404812);red
793;1812;МГСУ;37.68749597;55.85792016;955;POINT (37.68749597 55.85792016);red
794;1813;Ул. Вешних Вод;37.6904124856528;55.8594666110864;955;POINT (37.6904124856528 55.8594666110864);red
795;1814;Школа № 750;37.69810949;55.86330905;955;POINT (37.69810949 55.86330905);red
796;1815;Федоскинская ул.;37.70452725;55.86618046;725;POINT (37.70452725 55.86618046);red
797;1816;Детская п-ка;37.71271014;55.87189317;286;POINT (37.71271014 55.87189317);yellow
798;1817;Новый театр;37.7169940639466;55.8746905555692;277;POINT (37.7169940639466 55.8746905555692);yellow
799;1818;Ул. Егора Абакумова;37.72026831;55.87847823;286;POINT (37.72026831 55.87847823);yellow
800;1820;Поворот на Мытищи;37.71070625;55.89033938;220;POINT (37.71070625 55.89033938);yellow
801;1821;Перловская;37.70346247;55.89320789;220;POINT (37.70346247 55.89320789);yellow
802;1822;Тайнинская;37.69244225;55.89491191;220;POINT (37.69244225 55.89491191);yellow
803;1823;Осташковское ш.;37.68005239;55.89528162;220;POINT (37.68005239 55.89528162);yellow
804;1829;Ст. МЦД Марк;37.54267483;55.9045914;183;POINT (37.54267483 55.9045914);green
805;1830;Ст. МЦД Лианозово;37.55292267;55.89771976;183;POINT (37.55292267 55.89771976);green
806;1832;Ст. МЦД Марк;37.54355244;55.90415051;197;POINT (37.54355244 55.90415051);green
807;1838;Осташковское ш.;37.67950397;55.89478127;233;POINT (37.67950397 55.89478127);yellow
808;1839;Тайнинская;37.69340007;55.89434421;233;POINT (37.69340007 55.89434421);yellow
809;1840;Перловская;37.70304542;55.89275707;233;POINT (37.70304542 55.89275707);yellow
810;1841;Поворот на Мытищи;37.70963523;55.89010596;233;POINT (37.70963523 55.89010596);yellow
811;1842;Ул. Егора Абакумова;37.71939009;55.87812917;475;POINT (37.71939009 55.87812917);pink
812;1843;Новый театр;37.71513369;55.87437495;475;POINT (37.71513369 55.87437495);pink
813;1844;Детская п-ка;37.7126964;55.87226079;475;POINT (37.7126964 55.87226079);pink
814;1845;Федоскинская ул.;37.70327143;55.86657588;896;POINT (37.70327143 55.86657588);red
815;1846;Школа № 750;37.69695805;55.86363666;896;POINT (37.69695805 55.86363666);red
816;1847;Ул. Вешних Вод;37.69177994;55.86122583;896;POINT (37.69177994 55.86122583);red
817;1848;МГСУ;37.68486133;55.85730595;896;POINT (37.68486133 55.85730595);red
818;1849;Колледж современных технологий;37.68201249;55.85519231;896;POINT (37.68201249 55.85519231);red
819;1851;Ул. Докукина;37.65835428;55.83706201;896;POINT (37.65835428 55.83706201);red
820;1852;Ул. Бориса Галушкина;37.64617758;55.82614962;1519;POINT (37.64617758 55.82614962);red
821;1853;Ул. Корнейчука;37.60850278;55.90218831;120;POINT (37.60850278 55.90218831);green
822;1854;Мелиховская ул.;37.6069196;55.90025694;120;POINT (37.6069196 55.90025694);green
823;1855;Школа;37.61115603;55.89814111;120;POINT (37.61115603 55.89814111);green
824;1856;Ул. Коненкова;37.61111528;55.89638272;1166;POINT (37.61111528 55.89638272);red
825;1857;МФЦ «Бибирево»;37.603355;55.89721515;161;POINT (37.603355 55.89721515);green
826;1858;Мурановская ул., 8;37.60064919;55.89314618;161;POINT (37.60064919 55.89314618);green
827;1859;АТС;37.5970964598;55.8904759599;161;POINT (37.5970964598 55.8904759599);green
828;1860;Управа района Бибирево;37.59799855;55.88861817;373;POINT (37.59799855 55.88861817);orange
829;1861;Ул. Пришвина;37.60202757;55.88673908;373;POINT (37.60202757 55.88673908);orange
830;1862;Метро «Бибирево»;37.60451655;55.88380295;406;POINT (37.60451655 55.88380295);pink
831;1863;Костромская ул.;37.60100024;55.88228674;406;POINT (37.60100024 55.88228674);pink
832;1864;Политехнический колледж;37.59860113;55.8812655;406;POINT (37.59860113 55.8812655);pink
833;1865;Бибиревская ул., 11;37.59532615;55.8800036;406;POINT (37.59532615 55.8800036);pink
834;1866;Бибиревская ул., 1;37.59139521;55.87947255;406;POINT (37.59139521 55.87947255);pink
835;1867;К/т «Марс»;37.58616444;55.87930721;213;POINT (37.58616444 55.87930721);yellow
836;1868;Высоковольтный пр.;37.58597816;55.87569719;393;POINT (37.58597816 55.87569719);orange
837;1869;Алтуфьевское ш., 40;37.58482493;55.86949519;426;POINT (37.58482493 55.86949519);pink
838;1870;Алтуфьевское ш., 30;37.58395857;55.86547528;428;POINT (37.58395857 55.86547528);pink
839;1871;Автобаза Госкино;37.58401196;55.86198633;323;POINT (37.58401196 55.86198633);orange
840;1872;Ул. Хачатуряна;37.58420952;55.85706573;323;POINT (37.58420952 55.85706573);orange
841;1873;Алтуфьевское ш., 12;37.5843616268;55.8537492701;55;POINT (37.5843616268 55.8537492701);blue
842;1875;Ст. МЦД Окружная;37.57408021;55.8456749;52;POINT (37.57408021 55.8456749);blue
843;1877;Гост. «Восход»;37.58574015;55.84897227;251;POINT (37.58574015 55.84897227);yellow
844;1878;Ул. Хачатуряна;37.58475187;55.85719873;161;POINT (37.58475187 55.85719873);green
845;1879;Автобаза Госкино;37.5845476697;55.8628406149;415;POINT (37.5845476697 55.8628406149);pink
846;1881;Алтуфьевское ш., 40;37.58535423;55.86931879;307;POINT (37.58535423 55.86931879);orange
847;1882;Высоковольтный пр.;37.58653936;55.87564824;377;POINT (37.58653936 55.87564824);orange
848;1883;К/т «Марс»;37.5889148391011;55.8793651486024;165;POINT (37.5889148391011 55.8793651486024);green
849;1884;Бибиревская ул., 1;37.5927393447206;55.8792885617776;165;POINT (37.5927393447206 55.8792885617776);green
850;1885;Политехнический колледж;37.59763214;55.88060601;165;POINT (37.59763214 55.88060601);green
851;1887;Ул. Пришвина;37.60092808;55.88765542;377;POINT (37.60092808 55.88765542);orange
852;1888;Управа района Бибирево;37.59744678;55.88905555;377;POINT (37.59744678 55.88905555);orange
853;1889;АТС;37.59818881;55.89096096;165;POINT (37.59818881 55.89096096);green
854;1890;Мурановская ул., 8;37.60169798;55.89353514;165;POINT (37.60169798 55.89353514);green
855;1891;МФЦ «Бибирево»;37.60353556;55.896526;165;POINT (37.60353556 55.896526);green
856;1892;МФЦ «Бибирево»;37.60471308;55.89833668;1005;POINT (37.60471308 55.89833668);red
857;1893;Ул. Коненкова;37.61062347;55.89589276;599;POINT (37.61062347 55.89589276);red
858;1894;Школа;37.61281221;55.89769509;120;POINT (37.61281221 55.89769509);green
859;1895;Мелиховская ул.;37.60787484;55.89962013;120;POINT (37.60787484 55.89962013);green
860;1896;Ул. Корнейчука;37.60863624;55.90198889;120;POINT (37.60863624 55.90198889);green
861;1901;Метро «Алтуфьево»;37.58357793;55.8986693;1030;POINT (37.58357793 55.8986693);red
862;1902;Новгородская ул.;37.58124516;55.89869299;1150;POINT (37.58124516 55.89869299);red
863;1903;Череповецкая ул., 14;37.57614275;55.89873438;944;POINT (37.57614275 55.89873438);red
864;1904;Лианозовский ПКиО;37.5701706748342;55.8988161143256;959;POINT (37.5701706748342 55.8988161143256);red
865;1905;Угличская ул.;37.566948277522;55.8988317504156;977;POINT (37.566948277522 55.8988317504156);red
866;1906;Ст. МЦД Лианозово;37.55151643;55.89879321;554;POINT (37.55151643 55.89879321);red
867;1907;К/т «Волга»;37.541129;55.88932374;143;POINT (37.541129 55.88932374);green
868;1908;Протезный з-д;37.52844164;55.87220277;21;POINT (37.52844164 55.87220277);blue
869;1909;Ул. Ивана Сусанина, 6;37.52647314;55.86870868;21;POINT (37.52647314 55.86870868);blue
870;1910;Детская обл. б-ца;37.52511651;55.86744198;21;POINT (37.52511651 55.86744198);blue
