;route_id;service_id;monday;tuesday;wednesday;thursday;friday;saturday;sunday;start_date;end_date;count
275;141088;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;4111
276;141088;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;3242
277;141089;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;4375
278;141089;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;2275
279;141089;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;4375
280;141089;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;2275
281;141091;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;2502
282;141091;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;2100
283;141091;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;2309
284;141091;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;1908
285;141092;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;2420
286;141092;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;2112
287;141092;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;2420
288;141092;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;2112
289;141093;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;2565
290;141093;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;2115
291;141093;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;2565
292;141093;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;2115
293;141094;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;1152
294;141094;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;984
295;141094;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;1152
296;141094;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;984
297;141095;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;4500
298;141095;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;3180
299;141095;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;4470
300;141095;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;3180
301;141096;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;930
302;141096;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;900
303;141096;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;930
304;141096;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;900
305;141097;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;2068
306;141097;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;1936
307;141097;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;2068
308;141097;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;1936
309;141098;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;4200
310;141098;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;3597
311;141098;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;4170
312;141098;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;3493
313;141099;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;3024
314;141099;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;2478
315;141099;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;3024
316;141099;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;2478
317;1411;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;17943
318;1411;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;11286
319;1411;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;17787
320;1411;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;10992
321;141111;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;3400
322;141111;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;2890
323;141111;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;3366
324;141111;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;2890
325;141112;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;2366
326;141112;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;1924
327;141112;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;2366
328;141112;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;1924
329;141113;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;2070
330;141113;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;1656
331;141113;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;1932
332;141113;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;1656
333;141114;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;2160
334;141114;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;1584
335;141114;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;2160
336;141114;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;1584
337;141115;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;2881
338;141115;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;2168
339;141115;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;2830
340;141115;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;2168
341;141116;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;3978
342;141116;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;3249
343;141116;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;3942
344;141116;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;3249
345;141117;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;952
346;141117;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;680
347;141117;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;952
348;141117;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;629
349;141118;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;2914
350;141118;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;2115
351;141118;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;2726
352;141118;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;2115
353;141119;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;4790
354;141119;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;4590
355;141119;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;5160
356;141119;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;4624
357;141121;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;1428
358;141121;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;896
359;141121;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;1218
360;141121;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;798
361;141122;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;2875
362;141122;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;2470
363;141122;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;2875
364;141122;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;2470
365;141123;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;6660
366;141123;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;6300
367;141123;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;6900
368;141123;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;6300
369;141124;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;2340
370;141124;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;1920
371;141124;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;2340
372;141124;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;1920
373;141125;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;676
374;141125;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;689
375;141125;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;676
376;141125;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;689
377;141126;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;1734
378;141126;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;1302
379;141126;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;1638
380;141126;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;1242
381;141127;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;1862
382;141127;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;1387
383;141127;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;1653
384;141127;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;1254
385;141128;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;3785
386;141128;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;2327
387;141128;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;3785
388;141128;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;2327
389;141129;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;896
390;141129;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;938
391;141129;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;896
392;141129;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;938
393;141131;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;3689
394;141131;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;2821
395;141131;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;3689
396;141131;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;2821
397;141132;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;4648
398;141132;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;3769
399;141133;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;2235
400;141133;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;1490
401;141133;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;2235
402;141133;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;1490
403;141134;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;3608
404;141134;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;1936
405;141134;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;3212
406;141134;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;1584
407;141135;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;1188
408;141135;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;936
409;141135;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;1188
410;141135;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;936
411;141136;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;5512
412;141136;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;3276
413;141136;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;5512
414;141136;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;3276
415;141137;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;1311
416;141137;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;1008
417;141137;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;1311
418;141137;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;1008
419;141138;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;3640
420;141138;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;2788
421;141138;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;3566
422;141138;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;2788
423;141139;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;3280
424;141139;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;1760
425;141139;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;3260
426;141139;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;1760
427;141141;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;5226
428;141141;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;2379
429;141141;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;5109
430;141141;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;2379
431;141142;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;4293
432;141142;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;3027
433;141142;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;4021
434;141142;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;3027
435;141143;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;4785
436;141143;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;2574
437;141143;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;4488
438;141143;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;2574
439;141144;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;5356
440;141144;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;2808
441;141144;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;5356
442;141144;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;2808
443;141145;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;4420
444;141145;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;1904
445;141145;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;3910
446;141145;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;1904
447;141146;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;2898
448;141146;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;1939
449;141146;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;2898
450;141146;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;1939
451;141148;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;4752
452;141148;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;2520
453;141148;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;4752
454;141148;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;2520
455;141149;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;3297
456;141149;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;2808
457;141149;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;2799
458;141149;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;2508
459;141152;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;5814
460;141152;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;2679
461;141152;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;4959
462;141152;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;2679
463;141153;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;1007
464;141153;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;855
465;141153;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;1007
466;141153;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;855
467;141154;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;4301
468;141154;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;2261
469;141154;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;4301
470;141154;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;2261
471;141155;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;2331
472;141155;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;1854
473;141155;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;2232
474;141155;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;1854
475;141156;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;4092
476;141156;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;3534
477;141156;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;4092
478;141156;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;3534
479;141157;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;3300
480;141157;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;2640
481;141157;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;2700
482;141157;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;2340
483;141158;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;4878
484;141158;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;2793
485;141158;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;4878
486;141158;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;2793
487;141159;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;2250
488;141159;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;1380
489;141159;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;2250
490;141159;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;1380
491;141161;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;2871
492;141161;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;1661
493;141161;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;2521
494;141161;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;1661
495;141162;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;1744
496;141162;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;424
497;141162;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;1744
498;141162;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;424
499;141163;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;1120
500;141163;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;1024
501;141163;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;1120
502;141163;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;992
503;141164;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;255
504;141164;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;189
505;141164;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;255
506;141164;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;189
507;141165;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;645
508;141165;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;355
509;141165;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;595
510;141165;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;355
511;141166;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;938
512;141166;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;1204
513;141166;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;840
514;141166;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;1064
515;141168;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;1292
516;141168;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;1011
517;141168;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;1292
518;141168;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;1011
519;141169;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;1596
520;141169;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;1246
521;141169;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;1596
522;141169;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;1246
523;141171;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;1421
524;141171;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;855
525;141171;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;1421
526;141171;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;855
527;141172;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;4047
528;141172;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;4446
529;141172;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;4047
530;141172;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;3990
531;141173;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;1984
532;141173;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;2112
533;141173;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;1920
534;141173;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;2048
535;141174;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;347
536;141174;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;347
537;141174;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;347
538;141174;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;347
539;141175;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;2871
540;141175;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;1386
541;141175;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;2871
542;141175;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;1386
543;141176;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;1764
544;141176;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;756
545;141176;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;1716
546;141176;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;744
547;141177;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;3094
548;141177;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;1428
549;141177;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;3298
550;141177;4;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20200501.0;20200930.0;1428
551;141178;1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20201001.0;20210430.0;4296
552;141178;2;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20201001.0;20210430.0;3804
553;141178;3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;20200501.0;20200930.0;4056
